ID,Number,Latitude,Longitude,Destination,Validity
3315,01,52.105787,21.106345,Ogród Botaniczny,2020-10-12 00:00:00.0
3315,02,52.105771,21.105566,Warszawska,2020-10-12 00:00:00.0
3317,01,52.185340,21.098213,Spiralna,2020-10-12 00:00:00.0
3317,02,52.184645,21.098680,Glebowa,2020-10-12 00:00:00.0
3318,01,52.185806,21.094393,Łucznicza,2020-10-12 00:00:00.0
3318,02,52.186660,21.095685,Tuzinowa,2020-10-12 00:00:00.0
3319,01,52.181714,21.088688,Betoniarnia,2020-10-12 00:00:00.0
3319,02,52.181554,21.088954,Kobylańska,2020-10-12 00:00:00.0
3320,01,52.075002,21.021853,Jarząbka,2020-10-12 00:00:00.0
3320,02,52.074971,21.022893,Puławska,2020-10-12 00:00:00.0
3320,03,52.074567,21.022455,Nadarzyńska,2020-10-12 00:00:00.0
3321,01,52.073713,21.015491,PKP Piaseczno,2020-10-12 00:00:00.0
3321,02,52.074340,21.014295,"Siedzikówny ""Inki""",2020-10-12 00:00:00.0
3321,52,52.075621,21.014235,null,2020-12-03 00:00:00.0
3322,02,52.074549,21.017688,Wojska Polskiego,2020-10-12 00:00:00.0
3323,01,52.203072,21.066729,Ogrody Działkowe Czerniaków,2020-10-12 00:00:00.0
3323,02,52.202908,21.070332,Siekierki-Sanktuarium,2020-10-12 00:00:00.0
3323,04,52.203880,21.067944,"Batalionu Ak ""Bałtyk""",2020-10-12 00:00:00.0
3324,01,52.202004,21.060112,al.Witosa,2020-10-12 00:00:00.0
3324,02,52.201665,21.060976,Małe Siekierki,2020-10-12 00:00:00.0
3325,01,52.194471,21.048876,Sobieskiego,2020-10-12 00:00:00.0
3325,02,52.195953,21.050845,Czerniakowska,2020-10-12 00:00:00.0
3325,04,52.195438,21.048493,Bobrowiecka,2020-10-12 00:00:00.0
3326,01,52.197320,20.989388,Miłobędzka,2020-10-12 00:00:00.0
3326,02,52.197927,20.987264,Żwirki i Wigury,2020-10-12 00:00:00.0
3327,01,52.056423,20.897921,Cm.Południowy-Brama Wsch.,2020-10-12 00:00:00.0
3327,02,52.056862,20.895895,Cm.Południowy-Brama Wsch.,2020-10-12 00:00:00.0
3327,03,52.056923,20.896006,Cm.Południowy-Brama Zach.,2020-10-12 00:00:00.0
3327,51,52.056867,20.895861,null,2020-10-12 00:00:00.0
3327,52,52.056919,20.896090,null,2020-10-12 00:00:00.0
3327,81,52.056403,20.897910,null,2020-10-12 00:00:00.0
3328,01,52.057422,20.905383,Masztowa,2020-10-12 00:00:00.0
3328,02,52.057298,20.905164,Cm.Południowy-Brama Płd.,2020-10-12 00:00:00.0
3329,01,52.059871,20.911493,------- WOLA GOŁKOWSKA -------,2020-10-12 00:00:00.0
3329,01,52.059849,20.911594,------- WOLA GOŁKOWSKA -------,2021-02-05 00:00:00.0
3329,02,52.060185,20.910303,Cm.Południowy-Brama Wsch.,2020-10-12 00:00:00.0
3330,01,52.054876,20.924529,---------- GŁOSKÓW -----------,2020-10-12 00:00:00.0
3330,02,52.054791,20.924702,Masztowa,2020-10-12 00:00:00.0
3331,01,52.048733,20.932283,---------- GŁOSKÓW -----------,2020-10-12 00:00:00.0
3331,02,52.049837,20.931320,Orzechowa,2020-10-12 00:00:00.0
3331,53,52.049350,20.933385,null,2020-10-12 00:00:00.0
3332,01,52.068430,20.961402,Kolonia Lesznowola,2020-10-12 00:00:00.0
3332,02,52.068050,20.959350,Wilcza Góra,2020-10-12 00:00:00.0
3332,51,52.069007,20.962428,null,2020-10-12 00:00:00.0
3332,52,52.068152,20.958265,null,2020-10-12 00:00:00.0
3333,01,52.140793,21.037477,Ursynów Zach.,2020-10-12 00:00:00.0
3333,01,null,null,Ursynów Zach.,2020-12-09 00:00:00.0
3333,01,52.140793,21.037477,Ursynów Zach.,2021-01-13 00:00:00.0
3333,01,52.140973,21.040101,Ursynów Zach.,2021-02-05 00:00:00.0
3333,02,52.140976,21.040053,______________________________,2020-10-12 00:00:00.0
3333,02,null,null,______________________________,2020-12-09 00:00:00.0
3333,02,52.140976,21.040053,______________________________,2021-01-13 00:00:00.0
3333,02,52.140811,21.037492,______________________________,2021-02-05 00:00:00.0
3333,03,52.141638,21.038902,null,2020-12-09 00:00:00.0
3333,03,52.141645,21.038878,null,2021-02-05 00:00:00.0
3333,04,52.141609,21.038867,Hospicjum Onkologiczne,2020-10-12 00:00:00.0
3333,52,52.141253,21.038695,Płaskowickiej,2020-10-12 00:00:00.0
3334,01,52.127026,21.096316,Andrutowa,2020-10-12 00:00:00.0
3334,02,52.128256,21.097337,Korbońskiego,2020-10-12 00:00:00.0
3335,01,52.063120,21.015673,Zalesie Dolne,2020-10-12 00:00:00.0
3335,02,52.062982,21.015596,PKP Piaseczno,2020-10-12 00:00:00.0
3336,01,52.126475,21.065745,os.Kabaty,2020-10-12 00:00:00.0
3337,01,52.173472,21.035863,Nowoursynowska,2020-10-12 00:00:00.0
3338,01,52.169392,21.026183,Koncertowa,2020-10-12 00:00:00.0
3338,02,52.170269,21.026588,Wałbrzyska,2020-10-12 00:00:00.0
3339,01,52.044922,20.951397,--------- ROBERCIN -----------,2020-10-12 00:00:00.0
3339,52,52.044356,20.951999,null,2020-10-12 00:00:00.0
3340,02,52.067351,21.027675,Wojska Polskiego,2020-10-12 00:00:00.0
3342,01,52.150832,20.994766,Poleczki,2020-10-12 00:00:00.0
3343,01,52.156238,20.995709,Hołubcowa,2020-10-12 00:00:00.0
3343,03,52.155258,20.994531,Osmańska-DHL,2020-10-12 00:00:00.0
3344,01,52.094914,21.032413,Wilanowska,2020-10-12 00:00:00.0
3344,02,52.095500,21.031682,Rubinowa,2020-10-12 00:00:00.0
3345,01,52.093443,21.037317,Komety,2020-10-12 00:00:00.0
3345,51,52.092847,21.037732,null,2020-10-12 00:00:00.0
3346,01,52.096360,21.040747,Magnolii,2020-10-12 00:00:00.0
3346,02,52.097245,21.041768,XXI Wieku,2020-10-12 00:00:00.0
3347,01,52.099294,21.044608,Cyraneczki,2020-10-12 00:00:00.0
3347,02,52.099531,21.044970,Komety,2020-10-12 00:00:00.0
3348,01,52.102046,21.049580,Julianów,2020-10-12 00:00:00.0
3348,02,52.102415,21.049987,Cyraneczki,2020-10-12 00:00:00.0
3349,02,52.094934,21.038986,Geodetów,2020-10-12 00:00:00.0
3350,01,52.040855,20.955935,Ładna,2020-10-12 00:00:00.0
3351,01,52.048709,20.943513,------- WOLA GOŁKOWSKA -------,2020-10-12 00:00:00.0
3351,52,52.048654,20.943982,null,2020-10-12 00:00:00.0
3352,01,52.097973,21.027772,Agatowa,2020-10-12 00:00:00.0
3352,02,52.098093,21.027641,Mysiadło,2020-10-12 00:00:00.0
3353,01,52.164075,21.069863,Świątynia Opatrzności Bożej,2020-10-12 00:00:00.0
3353,02,52.165535,21.069801,al.Wilanowska,2020-10-12 00:00:00.0
3354,01,52.159523,21.072934,Branickiego,2020-10-12 00:00:00.0
3354,02,52.161033,21.071781,Oś Królewska,2020-10-12 00:00:00.0
3355,01,52.087680,21.124374,Mickiewicza,2020-10-12 00:00:00.0
3355,02,52.086879,21.125346,al.Wojska Polskiego,2020-10-12 00:00:00.0
3355,71,52.089407,21.123208,null,2020-10-12 00:00:00.0
3356,01,52.078899,21.133065,--------- SŁOMCZYN -----------,2020-10-12 00:00:00.0
3356,02,52.079615,21.132548,os.Grapa,2020-10-12 00:00:00.0
3356,03,52.079478,21.133351,----------- OBORY ------------,2020-10-12 00:00:00.0
3356,03,52.079491,21.133385,----------- OBORY ------------,2021-02-05 00:00:00.0
3357,01,52.063141,21.150806,Słomczyn-Szkoła,2020-10-12 00:00:00.0
3357,02,52.064244,21.149885,---- KONSTANCIN-JEZIORNA -----,2020-10-12 00:00:00.0
3358,01,52.060908,21.153696,Jabłoniowa,2020-10-12 00:00:00.0
3358,02,52.061465,21.153110,Łyczyńska,2020-10-12 00:00:00.0
3359,01,52.057160,21.159795,Turowice,2020-10-12 00:00:00.0
3359,02,52.057776,21.158507,Słomczyn-Szkoła,2020-10-12 00:00:00.0
3359,03,52.057754,21.159267,Wiślana,2020-10-12 00:00:00.0
3359,04,52.057209,21.158854,-------- KAWĘCZYNEK ----------,2020-10-12 00:00:00.0
3360,01,52.051031,21.166826,--------- KAWĘCZYN -----------,2020-10-12 00:00:00.0
3360,02,52.050419,21.167700,--------- SŁOMCZYN -----------,2020-10-12 00:00:00.0
3361,01,52.046030,21.172421,---------- BRZEŚCE -----------,2020-10-12 00:00:00.0
3361,02,52.047376,21.170418,Turowice,2020-10-12 00:00:00.0
3362,01,52.038561,21.176589,---------- BRZEŚCE -----------,2020-10-12 00:00:00.0
3362,02,52.039252,21.176470,Turowice,2020-10-12 00:00:00.0
3363,01,52.029957,21.184388,Wólka Załęska,2020-10-12 00:00:00.0
3363,02,52.029228,21.185781,--------- KAWĘCZYN -----------,2020-10-12 00:00:00.0
3364,01,52.011616,21.195242,-------- MOCZYDŁÓW -----------,2020-10-12 00:00:00.0
3364,02,52.012205,21.195195,--------- KAWĘCZYN -----------,2020-10-12 00:00:00.0
3365,01,52.002614,21.197251,-------- GÓRA KALWARIA -------,2020-10-12 00:00:00.0
3365,02,52.003324,21.197200,Wólka Załęska,2020-10-12 00:00:00.0
3366,01,51.998883,21.199839,-------- GÓRA KALWARIA -------,2020-10-12 00:00:00.0
3366,02,51.999368,21.199455,Wólka Załęska,2020-10-12 00:00:00.0
3367,01,51.994015,21.209670,Pijarska,2020-10-12 00:00:00.0
3367,02,51.994530,21.209075,-------- MOCZYDŁÓW -----------,2020-10-12 00:00:00.0
3368,01,51.981621,21.217428,______________________________,2020-10-12 00:00:00.0
3368,02,51.981144,21.216983,Pijarska,2020-10-12 00:00:00.0
3369,01,51.986764,21.214091,Piłsudskiego,2020-10-12 00:00:00.0
3369,02,51.987433,21.213828,-------- MOCZYDŁÓW -----------,2020-10-12 00:00:00.0
3370,01,52.072526,21.015875,Jana Pawła II,2020-10-12 00:00:00.0
3370,02,52.071617,21.016121,Nadarzyńska,2020-10-12 00:00:00.0
3370,03,52.071290,21.016146,PKP Piaseczno,2020-10-12 00:00:00.0
3373,01,52.030849,21.108180,null,2021-01-28 00:00:00.0
3373,02,52.030260,21.109705,null,2021-01-28 00:00:00.0
3377,01,52.002203,21.170586,null,2021-01-28 00:00:00.0
3377,02,52.001047,21.173339,null,2021-01-28 00:00:00.0
3382,01,52.130150,21.097821,os.Patio,2020-10-12 00:00:00.0
3382,02,52.131335,21.098820,Pałacowa,2020-10-12 00:00:00.0
3382,04,52.130935,21.097181,Wiedeńska,2020-10-12 00:00:00.0
3383,01,52.176507,20.993018,Postępu,2020-10-12 00:00:00.0
3383,02,52.177045,20.991460,Wirażowa,2020-10-12 00:00:00.0
3384,01,52.071951,21.023167,null,2021-01-28 00:00:00.0
3384,02,52.072775,21.023157,Jana Pawła II,2020-10-12 00:00:00.0
3384,51,52.071951,21.023167,Kolejka Piaseczyńska,2020-10-12 00:00:00.0
3384,51,null,null,Kolejka Piaseczyńska,2021-01-28 00:00:00.0
3385,02,52.157442,21.076203,Świątynia Opatrzności Bożej,2020-10-12 00:00:00.0
3385,03,52.157075,21.078269,Sarmacka,2020-10-12 00:00:00.0
3385,04,52.156447,21.075622,null,2020-10-12 00:00:00.0
3385,71,52.157647,21.080233,______________________________,2020-10-12 00:00:00.0
3385,71,52.157604,21.080054,______________________________,2020-12-09 00:00:00.0
3386,01,52.128503,21.138110,Wilanówka,2020-10-12 00:00:00.0
3386,02,52.127888,21.138486,Rosy,2020-10-12 00:00:00.0
3387,01,52.100264,21.047596,null,2020-10-12 00:00:00.0
3387,01,52.100264,21.047595,null,2020-12-09 00:00:00.0
3387,02,52.101220,21.045409,Ogrodowa,2020-10-12 00:00:00.0
3387,51,52.099194,21.052146,null,2020-10-12 00:00:00.0
3387,52,52.099089,21.052397,null,2020-10-12 00:00:00.0
3388,01,52.212210,21.063621,Figowa,2020-10-12 00:00:00.0
3388,02,52.212248,21.063394,Budexpo,2020-10-12 00:00:00.0
3389,01,52.138788,21.144639,Calowa,2020-10-12 00:00:00.0
3390,01,52.191482,21.001540,Woronicza,2020-10-12 00:00:00.0
3390,02,52.193041,21.002051,Odyńca,2020-10-12 00:00:00.0
3391,01,52.158054,21.081820,Przyczółkowa,2020-10-12 00:00:00.0
3391,02,52.157831,21.080006,al.Rzeczypospolitej,2020-10-12 00:00:00.0
3392,01,52.144863,21.142020,Prętowa,2020-10-12 00:00:00.0
3392,01,52.144904,21.141995,Prętowa,2020-12-09 00:00:00.0
3392,02,52.145267,21.141512,Kępa Zawadowska,2020-10-12 00:00:00.0
3393,01,52.142496,21.144729,Sągi,2020-10-12 00:00:00.0
3393,01,52.142552,21.144759,Sągi,2020-12-09 00:00:00.0
3393,02,52.143077,21.144769,Bruzdowa-Kościół,2020-10-12 00:00:00.0
3393,02,52.143252,21.144385,Bruzdowa-Kościół,2020-12-09 00:00:00.0
3394,01,52.141883,21.148194,Prętowa,2020-10-12 00:00:00.0
3395,01,52.122415,21.013603,Pelikanów,2020-10-12 00:00:00.0
3395,02,52.122872,21.012793,Jeziorki Płn.,2020-10-12 00:00:00.0
3396,01,52.123759,21.007658,Farbiarska,2020-10-12 00:00:00.0
3396,02,52.123655,21.006451,Kórnicka,2020-10-12 00:00:00.0
3398,01,52.124074,20.998397,Jeziorki Płn.,2020-10-12 00:00:00.0
3398,02,52.123936,20.998848,PKP Dawidy,2020-10-12 00:00:00.0
3399,01,52.126445,20.993416,Kórnicka,2020-10-12 00:00:00.0
3399,02,52.126984,20.992372,Dawidy,2020-10-12 00:00:00.0
3400,01,52.128946,21.068699,Wąwozowa,2020-10-12 00:00:00.0
3400,02,52.128899,21.068567,Wąwozowa,2020-10-12 00:00:00.0
3400,03,52.129269,21.068400,Kabaty-STP,2020-10-12 00:00:00.0
3400,04,52.129226,21.068250,Wąwozowa,2020-10-12 00:00:00.0
3400,05,52.129309,21.067736,Wąwozowa,2020-10-12 00:00:00.0
3400,06,52.128992,21.068027,Wąwozowa,2020-10-12 00:00:00.0
3403,01,52.144223,21.043705,______________________________,2020-10-12 00:00:00.0
3403,01,null,null,______________________________,2020-12-09 00:00:00.0
3403,01,52.144223,21.043705,______________________________,2021-01-13 00:00:00.0
3403,02,52.145572,21.043495,Miklaszewskiego,2020-10-12 00:00:00.0
3403,02,52.145531,21.043507,Miklaszewskiego,2020-12-09 00:00:00.0
3404,02,52.172333,21.011496,Bełdan,2020-10-12 00:00:00.0
3404,02,52.172188,21.011380,Bełdan,2020-12-09 00:00:00.0
3407,01,52.130508,20.985192,PKP Dawidy,2020-10-12 00:00:00.0
3407,02,52.130379,20.985518,Starzyńskiego,2020-10-12 00:00:00.0
3407,03,52.132775,20.981086,PKP Dawidy,2020-10-12 00:00:00.0
3407,03,52.132775,20.981087,PKP Dawidy,2020-12-09 00:00:00.0
3409,01,52.184946,20.988575,Domaniewska,2020-10-12 00:00:00.0
3409,01,52.184947,20.988576,Domaniewska,2020-12-09 00:00:00.0
3409,03,52.185413,20.989790,Racjonalizacji,2020-10-12 00:00:00.0
3409,03,52.185414,20.989790,Racjonalizacji,2020-12-09 00:00:00.0
3410,02,52.183581,20.988689,os.Nowy Mokotów,2020-10-12 00:00:00.0
3410,03,52.183138,20.989249,Domaniewska Office Park,2020-10-12 00:00:00.0
3410,03,52.183139,20.989250,Domaniewska Office Park,2020-12-09 00:00:00.0
3411,01,52.183188,20.993632,Park Postępu,2020-10-12 00:00:00.0
3411,02,52.183243,20.992287,Suwak,2020-10-12 00:00:00.0
3412,01,52.183200,20.998941,Wołoska,2020-10-12 00:00:00.0
3412,02,52.183307,20.995505,Domaniewska Office Park,2020-10-12 00:00:00.0
3412,03,52.182093,20.997596,null,2020-10-12 00:00:00.0
3413,01,52.152459,21.014953,Samsonowska,2020-10-12 00:00:00.0
3413,02,52.152669,21.015027,Poleczki,2020-10-12 00:00:00.0
3414,01,52.149503,21.015323,Kondracka,2020-10-12 00:00:00.0
3414,02,52.150408,21.015326,Taneczna,2020-10-12 00:00:00.0
3415,01,52.146450,21.015266,Flamenco,2020-10-12 00:00:00.0
3415,02,52.147079,21.015352,Samsonowska,2020-10-12 00:00:00.0
3416,01,52.144273,21.011310,Kondracka,2020-10-12 00:00:00.0
3416,02,52.144157,21.010789,Krasnowola,2020-10-12 00:00:00.0
3419,51,52.142301,21.006083,Flamenco,2020-10-12 00:00:00.0
3420,01,52.147219,21.029412,Centrum Onkologii,2020-10-12 00:00:00.0
3420,02,52.146785,21.028557,Makolągwy,2020-10-12 00:00:00.0
3421,01,52.130858,21.094473,Drewny,2020-10-12 00:00:00.0
3421,02,52.131099,21.092542,Rów Natoliński,2020-10-12 00:00:00.0
3422,01,52.131025,21.089504,Wiedeńska,2020-10-12 00:00:00.0
3422,02,52.131292,21.087810,Stare Kabaty,2020-10-12 00:00:00.0
3423,01,52.130334,21.078922,Stare Kabaty,2020-10-12 00:00:00.0
3423,02,52.131102,21.077416,Wąwozowa,2020-10-12 00:00:00.0
3424,01,52.110492,21.012539,Puławska,2020-10-12 00:00:00.0
3424,02,52.110477,21.011016,Trombity,2020-10-12 00:00:00.0
3425,01,52.177598,21.068306,Wiertnicza,2020-10-12 00:00:00.0
3425,02,52.177255,21.067546,Nałęczowska,2020-10-12 00:00:00.0
3426,01,52.137870,21.065139,Lokajskiego,2020-10-12 00:00:00.0
3426,02,52.137870,21.065030,Raabego,2020-10-12 00:00:00.0
3427,01,52.205496,21.064042,Małe Siekierki,2020-10-12 00:00:00.0
3427,02,52.206336,21.062762,"Grupy Ak ""Północ""",2020-10-12 00:00:00.0
3428,01,52.207942,21.059836,"Batalionu Ak ""Bałtyk""",2020-10-12 00:00:00.0
3428,02,52.208105,21.058256,Sielce,2020-10-12 00:00:00.0
3429,01,52.183290,21.084910,Augustówka,2020-10-12 00:00:00.0
3429,01,52.183291,21.084910,Augustówka,2020-12-09 00:00:00.0
3429,02,52.182856,21.085841,Łucznicza,2020-10-12 00:00:00.0
3429,02,52.182857,21.085841,Łucznicza,2020-12-09 00:00:00.0
3430,02,52.075700,21.022339,Kusocińskiego,2020-10-12 00:00:00.0
3431,01,52.075573,21.026073,Fabryczna,2020-10-12 00:00:00.0
3431,02,52.075522,21.026430,Chyliczkowska,2020-10-12 00:00:00.0
3433,01,52.183341,21.008752,null,2020-12-30 00:00:00.0
3433,02,52.183458,21.009016,null,2020-12-30 00:00:00.0
3433,51,52.183353,21.008911,null,2020-10-12 00:00:00.0
3433,52,52.183895,21.007647,null,2020-10-12 00:00:00.0
3437,01,52.085052,21.044676,Okulickiego,2020-10-12 00:00:00.0
3437,02,52.085227,21.045011,Urbanistów,2020-10-12 00:00:00.0
3438,01,52.089170,21.049032,Strumykowa,2020-10-12 00:00:00.0
3438,02,52.089678,21.049740,Nadziei,2020-10-12 00:00:00.0
3438,52,52.091174,21.050225,null,2020-10-12 00:00:00.0
3439,01,52.097485,21.053166,Nadziei,2020-10-12 00:00:00.0
3439,02,52.096143,21.052904,Julianów,2020-10-12 00:00:00.0
3440,01,52.091855,21.050830,Urbanistów,2020-10-12 00:00:00.0
3440,02,52.093103,21.051345,Srebrnych Świerków,2020-10-12 00:00:00.0
3441,01,52.111899,21.110847,os.Konstancja,2020-10-12 00:00:00.0
3441,02,52.112835,21.110297,Waflowa,2020-10-12 00:00:00.0
3443,01,52.175571,21.042018,Dolina Służewiecka,2020-10-12 00:00:00.0
3444,01,52.084593,21.084178,Dom Artystów,2020-10-12 00:00:00.0
3444,02,52.084566,21.084868,Kołobrzeska,2020-10-12 00:00:00.0
3446,01,52.095398,21.052470,Nadziei,2020-10-12 00:00:00.0
3448,01,52.084863,21.069798,Chyliczki,2020-10-12 00:00:00.0
3448,02,52.084731,21.069672,Długa,2020-10-12 00:00:00.0
3449,01,52.079012,21.067316,Starochylicka,2020-10-12 00:00:00.0
3449,02,52.078569,21.066667,Jasna,2020-10-12 00:00:00.0
3449,51,52.078430,21.067978,null,2020-11-16 00:00:00.0
3450,01,52.073075,21.012860,Dworcowa,2020-10-12 00:00:00.0
3450,01,52.073064,21.012731,Dworcowa,2020-12-09 00:00:00.0
3450,02,52.073192,21.012856,"Siedzikówny ""Inki""",2020-10-12 00:00:00.0
3450,51,52.069476,20.889279,null,2020-10-12 00:00:00.0
3450,52,52.069453,20.889311,null,2020-10-12 00:00:00.0
3451,01,52.192615,20.985246,Etiudy Rewolucyjnej,2020-10-12 00:00:00.0
3452,02,52.192202,20.986041,Żwirki i Wigury,2020-10-12 00:00:00.0
3453,01,52.189114,20.989410,Maklakiewicza,2020-10-12 00:00:00.0
3453,01,52.189090,20.989582,Maklakiewicza,2020-12-09 00:00:00.0
3453,02,52.189327,20.988562,Wyjazd,2020-10-12 00:00:00.0
3453,02,52.189382,20.988363,Wyjazd,2020-12-09 00:00:00.0
3454,01,52.141591,21.032606,null,2020-12-09 00:00:00.0
3454,01,52.141513,21.033170,null,2021-02-05 00:00:00.0
3454,02,52.142197,21.030186,Ursynów Zach.,2020-10-12 00:00:00.0
3454,03,52.142604,21.032337,null,2020-12-12 00:00:00.0
3454,03,52.142599,21.032291,null,2021-02-05 00:00:00.0
3455,01,51.986131,21.212442,null,2021-01-28 00:00:00.0
3455,02,51.986132,21.213382,null,2021-01-28 00:00:00.0
3456,01,52.144290,21.034273,null,2020-12-12 00:00:00.0
3456,01,52.144263,21.034197,null,2021-02-05 00:00:00.0
3456,02,52.143994,21.033595,null,2020-12-12 00:00:00.0
3456,02,52.144013,21.033651,null,2021-02-05 00:00:00.0
3459,01,51.992616,21.191374,null,2021-01-28 00:00:00.0
3459,02,51.993293,21.190226,null,2021-01-28 00:00:00.0
3462,01,52.079687,21.008499,null,2021-01-28 00:00:00.0
3462,02,52.079879,21.008545,null,2021-01-28 00:00:00.0
3463,01,52.076318,21.012098,null,2021-01-28 00:00:00.0
3463,02,52.076874,21.010946,null,2021-01-28 00:00:00.0
3601,01,52.131768,21.065504,null,2020-10-12 00:00:00.0
3601,02,52.131699,21.065336,null,2020-10-12 00:00:00.0
3602,01,52.141306,21.056378,null,2020-10-12 00:00:00.0
3602,02,52.140809,21.056620,null,2020-10-12 00:00:00.0
3603,01,52.149447,21.046045,null,2020-10-12 00:00:00.0
3603,02,52.148898,21.046674,null,2020-10-12 00:00:00.0
3604,01,52.156545,21.034098,null,2020-10-12 00:00:00.0
3604,02,52.155794,21.035081,null,2020-10-12 00:00:00.0
3605,01,52.162304,21.027670,null,2020-10-12 00:00:00.0
3605,02,52.161500,21.027697,null,2020-10-12 00:00:00.0
3606,01,52.172935,21.026417,null,2020-10-12 00:00:00.0
3606,02,52.172188,21.026271,null,2020-10-12 00:00:00.0
3607,01,52.182132,21.023061,null,2020-10-12 00:00:00.0
3607,02,52.181518,21.023478,null,2020-10-12 00:00:00.0
3608,01,52.190168,21.016709,null,2020-10-12 00:00:00.0
3608,02,52.189711,21.016669,null,2020-10-12 00:00:00.0
3609,01,52.199222,21.012176,null,2020-10-12 00:00:00.0
3609,02,52.198519,21.012329,null,2020-10-12 00:00:00.0
3610,01,52.207304,21.008418,null,2020-10-12 00:00:00.0
3610,02,52.208352,21.007898,null,2020-10-12 00:00:00.0
3700,01,51.970121,21.045627,---------- WĄGRODNO ----------,2020-10-12 00:00:00.0
3700,02,51.971649,21.045661,Uwieliny-Szkoła,2020-10-12 00:00:00.0
3701,01,52.075420,21.029330,null,2021-01-28 00:00:00.0
3701,02,52.075906,21.028685,null,2020-10-12 00:00:00.0
3701,04,52.075420,21.029330,Urząd Miasta,2020-10-12 00:00:00.0
3701,04,null,null,Urząd Miasta,2021-01-28 00:00:00.0
3702,02,52.056830,21.043993,null,2020-10-12 00:00:00.0
3703,01,51.952708,21.041207,--------- BIAŁY ŁUG ----------,2020-10-12 00:00:00.0
3704,01,51.948640,21.053941,----------- ŁAWKI ------------,2020-10-12 00:00:00.0
3705,01,51.949770,21.067745,--------- GABRYELIN ----------,2020-10-12 00:00:00.0
3706,01,51.955405,21.076133,Dębowa,2020-10-12 00:00:00.0
3706,01,51.953635,21.075727,Dębowa,2020-12-03 00:00:00.0
3706,01,51.953588,21.075712,Dębowa,2021-02-05 00:00:00.0
3707,01,51.960257,21.075602,Modrzewiowa,2020-10-12 00:00:00.0
3709,01,51.942905,20.986569,---------- PRAŻMÓW -----------,2020-10-12 00:00:00.0
3710,01,52.014381,20.901705,Runowska,2020-10-12 00:00:00.0
3710,02,52.014084,20.901586,Zawadzka,2020-10-12 00:00:00.0
3711,01,52.018977,20.904431,Wojewódzka,2020-10-12 00:00:00.0
3711,02,52.019467,20.904716,-------- WÓLKA PRACKA --------,2020-10-12 00:00:00.0
3712,01,52.106397,21.178216,Ciszyca,2020-10-12 00:00:00.0
3712,02,52.106105,21.177449,Opacz,2020-10-12 00:00:00.0
3713,01,52.090541,21.075347,null,2020-10-12 00:00:00.0
3713,02,52.090648,21.075358,null,2020-10-12 00:00:00.0
3714,01,52.091766,21.076592,,2020-10-12 00:00:00.0
3714,02,52.091570,21.076949,,2020-10-12 00:00:00.0
3715,01,52.086909,21.084307,Pułaskiego,2020-10-12 00:00:00.0
3715,02,52.087057,21.084054,,2020-10-12 00:00:00.0
3716,01,52.049924,21.190860,null,2020-10-12 00:00:00.0
3716,02,52.049941,21.190892,--------- KAWĘCZYN -----------,2020-10-12 00:00:00.0
3717,01,52.090343,21.079231,,2020-10-12 00:00:00.0
3717,02,52.090520,21.078981,Głowackiego,2020-10-12 00:00:00.0
3718,01,52.065824,21.154401,---------- ŁYCZYN ------------,2020-10-12 00:00:00.0
3718,02,52.066180,21.154602,,2020-10-12 00:00:00.0
3719,01,52.069702,21.153972,,2020-10-12 00:00:00.0
3719,02,52.069142,21.154125,Podlaska,2020-10-12 00:00:00.0
3720,01,52.015047,21.201102,Wilanowska,2020-10-12 00:00:00.0
3720,02,52.015045,21.201181,,2020-10-12 00:00:00.0
3721,01,52.018262,21.219797,Wilanowska,2020-10-12 00:00:00.0
3721,02,52.017417,21.218599,null,2020-10-12 00:00:00.0
3722,01,52.033467,21.211005,----- WÓLKA DWORSKA ----------,2020-10-12 00:00:00.0
3722,02,52.032499,21.212314,null,2020-10-12 00:00:00.0
3723,01,52.037512,21.203732,----- WÓLKA DWORSKA ----------,2020-10-12 00:00:00.0
3723,02,52.037861,21.202876,null,2020-10-12 00:00:00.0
3724,01,52.079573,21.099698,Prusa,2020-10-12 00:00:00.0
3724,02,52.079992,21.099670,Sułkowskiego,2020-10-12 00:00:00.0
3727,01,52.049687,21.174242,null,2020-10-12 00:00:00.0
3727,02,52.049543,21.174252,--------- CIECISZEW ----------,2020-10-12 00:00:00.0
3728,01,52.044714,21.196021,null,2020-10-12 00:00:00.0
3728,02,52.045043,21.195698,,2020-10-12 00:00:00.0
3729,02,52.060552,21.043482,--------- PIASECZNO ----------,2020-10-12 00:00:00.0
3730,01,52.058855,21.046960,Główna,2020-10-12 00:00:00.0
3730,02,52.059628,21.049162,Asfaltowa,2020-10-12 00:00:00.0
3730,03,52.059737,21.049295,Gołębia,2020-10-12 00:00:00.0
3731,01,52.058340,21.065070,Kukułcza,2020-10-12 00:00:00.0
3731,04,52.058066,21.064182,Turkawki,2020-10-12 00:00:00.0
3732,01,52.060978,21.072906,Zimorodka,2020-10-12 00:00:00.0
3732,02,52.060601,21.071703,Turkawki,2020-10-12 00:00:00.0
3734,01,52.077650,21.058000,Trzeciakowskich,2020-10-12 00:00:00.0
3735,01,52.071816,21.056584,--------- SIEDLISKA ----------,2020-10-12 00:00:00.0
3736,01,52.066902,21.052412,Gołębia,2020-10-12 00:00:00.0
3736,02,52.066755,21.052425,Chylice,2020-10-12 00:00:00.0
